village_lgd,census_code,village_name,status,match_score,candidate_osm_id,candidate_names
528087,528087,Pimpalgaon Kamani,matched,100.0,9868520369,Pimpalgaon Kamani
528088,528088,Pimpalgaon Kh.,ambiguous_candidates,100.0,9864478766,Pimpalgaon Kh
528089,528089,Wadgaon Bk.,ambiguous_candidates,100.0,9868520370,Wadgaon Bk
528090,528090,Wakod,matched,100.0,9868520371,Wakod
528091,528091,Jambhol,ambiguous_candidates,100.0,9868520269,Jambhol
528092,528092,Shengole,matched,100.0,9868520378,Shengole
528093,528093,Karnafata,below_threshold,58.82352941176471,9963767500,Khandala
528094,528094,Chinchkhede Tarf Wakadi,matched,100.0,9868520377,Chinchkhede Tarf Wakadi
528095,528095,Hivar Khede Tarf Wakadi,matched,100.0,9868520376,Hivar Khede Tarf Wakadi
528096,528096,Wadali,ambiguous_candidates,100.0,9868520268,Wadali
528097,528097,Harinagar,below_threshold,77.77777777777779,9868995134,Naiknagar
528098,528098,Lahasar,matched,100.0,9868520421,Lahasar
528099,528099,Rampura,place_assigned_to_multiple_villages,92.3076923076923,9868520444,Rampur
528100,528100,Hingane N.kasaba,below_threshold,69.23076923076923,9868565979,Hingane Bk
528101,528101,Ozar Kh.,matched,100.0,2822137323,Ozar Kh
528102,528102,Ozar Bk.,matched,100.0,2822137322,Ozar Bk
528103,528103,Takar Khede,ambiguous_candidates,100.0,2823305559,Takar Khede
528104,528104,Bhagadare,matched,100.0,9868596771,Bhagadare
528105,528105,Shahapur,ambiguous_candidates,100.0,9862670156,Shahapur
528106,528106,Shelgaon,ambiguous_candidates,100.0,1212796837,Shelgaon
528107,528107,Talegaon,ambiguous_candidates,100.0,2825694921,Talegaon
528108,528108,Kasali,matched,100.0,2830750476,Kasali
528109,528109,Jalandri Bk.,matched,100.0,9868520409,Jalandri Bk
528110,528110,Nimkhedi Pimpri,matched,100.0,9868520408,Nimkhedi Pimpri
528111,528111,Mehegaon,ambiguous_candidates,100.0,9868520407,Mehegaon
528112,528112,Rahere Tarf Wakadi,matched,97.14285714285714,9868596752,Rahere Trf Wakadi
528113,528113,Wakadi,ambiguous_candidates,100.0,9864182918,Wakadi
528114,528114,Loni,ambiguous_candidates,100.0,3184731157,Loni
528115,528115,Takali Pimpri,matched,100.0,9868520406,Takali Pimpri
528116,528116,Madani,matched,90.9090909090909,9964505202,Madni
528117,528117,Gorad Khede,matched,100.0,9868520220,Gorad Khede
528118,528118,Mandave Bk.,matched,100.0,9868520241,Mandave Bk
528119,528119,Khandave,below_threshold,87.5,9862479381,Khandane
528120,528120,Dhalgaon,matched,100.0,9868520266,Dhalgaon
528121,528121,Mandave Kh.,matched,100.0,9868520242,Mandave Kh
528122,528122,Bharud Khede,matched,100.0,9868520374,Bharud Khede
528123,528123,Kumbhari Kh,matched,100.0,9868520375,Kumbhari Kh
528124,528124,Kumbhari Bk.,matched,100.0,9868520372,Kumbhari Bk
528125,528125,Tondapur,matched,100.0,9868520373,Tondapur
528126,528126,Dhalsingi,matched,100.0,9868520267,Dhalsingi
528127,528127,Nagan  Kh .,below_threshold,82.35294117647058,9862670050,Nagaon Bk
528128,528128,Shankarpura,below_threshold,73.6842105263158,3186337069,Haripura
528129,528129,Samrod,matched,100.0,2823844093,Samrod
528130,528130,Amkhede,matched,100.0,2830745072,Amkhede
528131,528131,Savarle,matched,100.0,9868520410,Savarle
528132,528132,Jalandri Kh.,matched,100.0,2838874318,Jalandri Kh
528133,528133,Chincholi Pimpri,matched,100.0,2843325515,Chincholi Pimpri
528134,528134,Nandre Haveli,matched,100.0,2843324071,Nandre Haveli
528135,528135,Kapuswadi,matched,100.0,9868482077,Kapuswadi
528136,528136,Palas Khede Kakar,matched,100.0,9868482081,Palas Khede Kakar
528137,528137,Junone,ambiguous_candidates,100.0,9863940490,Junone
528138,528138,Shevage Pimpri,matched,100.0,9868482076,Shevage Pimpri
528139,528139,Hingane Pimpri,matched,100.0,9868482075,Hingane Pimpri
528140,528140,Kasba Pimpri,matched,100.0,2841171397,Kasba Pimpri
528141,528141,Phattepur,matched,100.0,2841166365,Phattepur
528142,528142,Pimpalgaon Pimpri,below_threshold,78.78787878787878,9840655075,Pimpalgaon Sarai
528143,528143,Tornale,matched,100.0,9868482115,Tornale
528144,528144,Vasantnagar,ambiguous_candidates,100.0,9868565967,Vasantnagar
528145,528145,Deulgaon,matched,100.0,9868482082,Deulgaon
528146,528146,Pathad Tanda,matched,100.0,9868482114,Pathad Tanda
528147,528147,Godri,ambiguous_candidates,100.0,9868520217,Godri
528148,528148,Kinhi,ambiguous_candidates,100.0,9864478771,Kinhi
528149,528149,Wadgaon Saddo,matched,100.0,9868520219,Wadgaon Saddo
528150,528150,Wadgaon Nimb,below_threshold,81.81818181818181,9868520370,Wadgaon Bk
